duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
5,141.16138602695148,0,0,0,0.0,0.6146424050518385,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,131.36,1,1,0
2,33.330639817278,1,3,0,0.0,1.9337057833233848,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,182.81,1,0,0
2,111.16983234228992,0,2,0,4.5,2.9821835593136963,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,258.41,0,0,0
2,82.5278136869519,1,2,0,4.0,2.264724099308881,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,140.56,1,1,1
1,18.356983777763165,0,1,1,4.0,1.0112308522810107,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,52.98,1,1,1
5,102.01068104472459,0,2,0,0.0,2.854879690485273,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,589.53,0,0,0
1,32.19083915644302,0,2,1,0.0,1.043037654800111,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,72.04,1,1,1
3,32.71900885025924,1,1,0,4.0,1.9512490338195918,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,196.66,1,1,1
5,167.38421048925815,0,2,1,0.0,2.1724766785648884,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,425.49,1,1,1
5,93.45434280567324,0,0,0,0.0,2.4536538083732458,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,143.19,1,1,1
4,8.97044952120623,0,3,1,4.5,0.7152397996042277,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,263.56,1,1,1
4,70.31313201656607,0,1,1,4.0,0.9907454133659483,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,178.65,1,1,1
5,158.13203909381562,0,3,0,4.0,1.355850946930413,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,260.44,1,1,0
2,8.049418907068942,0,2,0,0.0,1.7057401910815444,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,222.72,1,1,1
2,120.96741933806013,1,3,0,4.0,2.1758120696546754,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,170.6,0,0,0
5,81.58386539049131,1,2,1,0.0,1.614354151109396,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,302.57,0,0,0
4,165.94210750397926,1,1,0,5.0,0.9259938095111143,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,183.89,1,1,1
1,129.45714853903112,0,0,1,0.0,2.2583371165347423,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,50.42,1,1,1
2,114.05532872350021,0,2,0,0.0,2.194375714314923,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,186.83,0,0,0
4,42.5544183717746,1,2,0,4.5,1.5858808965432465,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,181.81,1,1,1
1,51.381326388794704,0,1,1,4.5,2.0696825353277877,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,45.49,1,1,1
4,143.00351488248566,0,0,0,4.0,1.8929277561796458,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,153.97,1,1,1
3,155.68159137299523,0,0,1,0.0,2.1769627619238605,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,54.74,1,1,1
1,147.00927116083136,1,1,0,0.0,1.3349095801796742,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,133.21,0,0,0
3,147.29014381148386,0,3,0,0.0,2.337806748947563,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,212.94,0,0,0
5,91.09466568451487,0,2,1,4.0,2.2013182562116667,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,390.09,1,1,1
3,146.1085057437401,0,3,0,0.0,2.396444703882341,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,84.06,0,0,0
5,22.90423603418869,0,3,1,4.0,1.3678730377005914,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,296.73,0,0,0
3,81.03291189279177,1,3,1,0.0,1.8287516864251734,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,175.51,0,0,0
4,19.52139123859657,1,3,1,0.0,1.6341179584154883,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,363.43,1,1,1
4,100.1383790372529,1,0,0,4.0,0.5592399239933011,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,108.74,1,1,1
4,84.28768974399463,1,0,1,0.0,2.7519319247757883,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,151.6,1,1,1
3,29.505005561067176,0,2,0,0.0,2.593429089462643,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,88.82,1,1,0
1,35.30739194574335,0,0,0,0.0,1.23288881752724,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,106.79,1,1,1
3,30.731692918583086,0,1,0,5.0,0.704338164567962,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,142.22,0,0,0
4,44.78470207283352,1,3,0,4.5,2.511635031924352,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,213.74,1,1,1
3,125.84815579805306,0,3,1,0.0,0.6010937914267618,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,103.24,1,1,1
5,71.18177670018065,0,3,0,0.0,0.9501014773790932,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,290.19,1,1,1
4,14.971719899446747,0,0,1,0.0,2.6422532134169634,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,413.98,1,1,1
5,160.78835303629896,1,1,1,0.0,1.478120864027214,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,493.26,0,0,0
5,165.7339547383182,1,1,1,4.5,0.587877158657248,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,318.45,1,1,1
2,116.79325689620332,0,0,0,4.0,1.82766641003466,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,53.72,1,1,1
1,98.81071191526958,1,2,0,4.0,0.670738360939501,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,53.35,1,1,1
5,133.2722061872882,0,2,0,4.0,0.8992793390670304,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,103.06,1,1,1
5,101.33838717624958,1,0,1,0.0,2.1189398592092097,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,294.51,1,1,0
3,30.44286859701316,0,3,0,4.5,0.6308992611968516,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,121.1,1,1,1
5,78.38981923276374,0,3,1,4.0,1.9400979492195587,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,346.96,1,1,1
